,Easting,Northing,Elevation,DTM,Rocksurface,delta_rocksurface_tunnelaxis,BoreClass,Area1,Area2,Distance,Area1_mean_dist,Area2_mean_dist
1381,2614687.0855,1266439.3699,263.208,267.0687,243.190720259,-20.017279741,BC1,100.0,100.0,3.00353812859,300.353812859,300.353812859
1382,2614686.788,1266436.3847,263.354,267.0687,243.190720259,-20.163279741,BC1,100.0,100.0,1.97832612332,197.832612332,197.832612332
1383,2614686.5895,1266434.4187,263.45,267.2226,243.190720259,-20.259279741,BC1,100.0,100.0,1.02513627398,102.513627398,102.513627398
1384,2614686.4858,1266433.4,263.499,267.2226,243.190720259,-20.308279741,BC1,100.0,100.0,3.00350320283,300.350320283,300.350320283
1385,2614686.1788,1266430.4157,263.643,267.2226,243.190720259,-20.452279741,BC1,100.0,100.0,3.00338494032,300.338494032,300.338494032
1386,2614685.8667,1266427.432,263.786,267.3625,243.325600216,-20.4603997842,BC1,100.0,100.0,3.00328121906,300.328121906,300.328121906
1387,2614685.5495,1266424.4488,263.926,267.5805,243.325600216,-20.6003997842,BC1,100.0,100.0,3.0032032915,300.32032915,300.32032915
1388,2614685.227,1266421.4662,264.065,267.5805,243.325600216,-20.7393997842,BC1,100.0,100.0,3.00312214355,300.312214355,300.312214355
1389,2614684.8989,1266418.4842,264.202,266.9708,243.325600216,-20.8763997842,BC1,100.0,100.0,3.00306400216,300.306400216,300.306400216
1390,2614684.5651,1266415.5028,264.337,266.9708,243.325600216,-21.0113997842,BC1,100.0,100.0,3.00291886996,300.291886996,300.291886996
1391,2614684.2256,1266412.5221,264.47,267.0397,243.325600216,-21.1443997842,BC1,100.0,100.0,3.00287584824,300.287584824,300.287584824
1392,2614683.88,1266409.5421,264.602,267.0725,243.325600216,-21.2763997842,BC1,100.0,100.0,3.00281396858,300.281396858,300.281396858
1393,2614683.5282,1266406.5628,264.732,267.0725,243.546940083,-21.1850599167,BC1,100.0,100.0,3.00277830851,300.277830851,300.277830851
1394,2614683.1701,1266403.5842,264.86,267.0481,243.546940083,-21.3130599167,BC1,100.0,100.0,3.00258329608,300.258329608,300.258329608
1395,2614682.8055,1266400.6065,264.986,267.0481,243.546940083,-21.4390599167,BC1,100.0,100.0,3.00266842818,300.266842818,300.266842818
1396,2614682.4342,1266397.6295,265.111,267.2787,243.546940083,-21.5640599167,BC1,100.0,100.0,3.00240230649,300.240230649,300.240230649
1397,2614682.0561,1266394.6535,265.233,267.3052,243.546940083,-21.6860599167,BC1,100.0,100.0,3.00247149532,300.247149532,300.247149532
1398,2614681.6709,1266391.6783,265.354,267.3052,243.546940083,-21.8070599167,BC1,100.0,100.0,3.00232009124,300.232009124,300.232009124
1399,2614681.2786,1266388.7041,265.473,267.3554,243.546940083,-21.9260599167,BC1,100.0,100.0,1.8995838202,189.95838202,189.95838202
1400,2614681.0266,1266386.8228,265.548,267.3554,243.674399784,-21.8736002158,BC1,100.0,100.0,1.10266965574,110.266965574,110.266965574
1401,2614680.879,1266385.7309,265.591,267.3554,243.674399784,-21.9166002158,BC1,100.0,100.0,3.00219240747,300.219240747,300.219240747
1402,2614680.4719,1266382.7587,265.707,267.7145,243.674399784,-22.0326002158,BC1,100.0,100.0,3.00219968342,300.219968342,300.219968342
1403,2614680.0574,1266379.7874,265.82,268.0931,243.674399784,-22.1456002158,BC1,100.0,100.0,3.00204307434,300.204307434,300.204307434
1404,2614679.6355,1266376.8173,265.933,267.333,243.674399784,-22.2586002158,BC1,100.0,100.0,3.00199155571,300.199155571,300.199155571
1405,2614679.2062,1266373.8482,266.043,267.3729,243.674399784,-22.3686002158,BC1,100.0,100.0,3.00204810912,300.204810912,300.204810912
1406,2614678.7694,1266370.8801,266.152,267.3729,243.674399784,-22.4776002158,BC1,100.0,100.0,3.00184031047,300.184031047,300.184031047
1407,2614678.3252,1266367.9132,266.258,267.5622,243.674399784,-22.5836002158,BC1,100.0,100.0,3.00183735908,300.183735908,300.183735908
1408,2614677.8735,1266364.9474,266.363,274.6102,243.779544746,-22.5834552541,BC1,100.0,100.0,3.0018232942,300.18232942,300.18232942
1409,2614677.4145,1266361.9827,266.467,274.6102,243.779544746,-22.6874552541,BC1,100.0,100.0,6.00332064782,600.332064782,600.332064782
1410,2614676.4741,1266356.0569,266.668,274.7914,243.779544746,-22.8884552541,BC1,100.0,100.0,3.0016593961,300.16593961,300.16593961
1411,2614675.9928,1266353.0957,266.766,274.775,243.779544746,-22.9864552541,BC1,100.0,100.0,3.00149195729,300.149195729,300.149195729
1412,2614675.5042,1266350.1358,266.862,274.775,243.779544746,-23.0824552541,BC1,100.0,100.0,3.00147578702,300.147578702,300.147578702
1413,2614675.0081,1266347.1771,266.956,274.7712,243.779544746,-23.1764552541,BC1,100.0,100.0,3.00149421126,300.149421126,300.149421126
1414,2614674.5046,1266344.2196,267.049,274.691,243.857142857,-23.1918571429,BC1,100.0,100.0,3.00130421992,300.130421992,300.130421992
1415,2614673.9937,1266341.2635,267.14,274.691,243.857142857,-23.2828571429,BC1,100.0,100.0,3.00133135438,300.133135438,300.133135438
1416,2614673.4754,1266338.3086,267.229,267.6861,243.857142857,-23.3718571429,BC1,100.0,100.0,3.00128013527,300.128013527,300.128013527
1417,2614672.9497,1266335.355,267.316,267.6861,243.857142857,-23.4588571429,BC1,100.0,100.0,3.00127754467,300.127754467,300.127754467
1418,2614672.4166,1266332.4027,267.402,267.844,243.857142857,-23.5448571429,BC1,100.0,100.0,3.00114960817,300.114960817,300.114960817
1419,2614671.8762,1266329.4518,267.486,268.04,243.857142857,-23.6288571429,BC1,100.0,100.0,3.00107791616,300.107791616,300.107791616
1420,2614671.3283,1266326.5023,267.568,268.04,243.857142857,-23.7108571429,BC1,100.0,100.0,3.00108818268,300.108818268,300.108818268
1421,2614670.7731,1266323.5541,267.648,268.1814,244.0,-23.648,BC1,100.0,100.0,3.00101990833,300.101990833,300.101990833
1422,2614670.2106,1266320.6073,267.726,268.1814,244.0,-23.726,BC1,100.0,100.0,3.00093670209,300.093670209,300.093670209
1423,2614669.6406,1266317.662,267.803,267.9163,244.0,-23.803,BC1,100.0,100.0,6.00182080369,600.182080369,600.182080369
1424,2614668.4786,1266311.7756,267.951,267.9572,244.333333333,-23.6176666667,BC1,100.0,100.0,3.000874441,300.0874441,300.0874441
1425,2614667.8865,1266308.8346,268.023,268.0876,244.333333333,-23.6896666667,BC1,100.0,100.0,3.00078349926,300.078349926,300.078349926
1426,2614667.2871,1266305.8951,268.092,268.0876,244.333333333,-23.7586666667,BC1,100.0,100.0,3.00085662782,300.085662782,300.085662782
1427,2614666.6804,1266302.957,268.16,268.3059,244.666666667,-23.4933333333,BC1,100.0,100.0,3.00065322387,300.065322387,300.065322387
1428,2614666.0663,1266300.0206,268.226,268.3059,244.666666667,-23.5593333333,BC1,100.0,100.0,3.00074306781,300.074306781,300.074306781
1429,2614665.4449,1266297.0856,268.29,268.95,244.666666667,-23.6233333333,BC1,100.0,100.0,3.00060116159,300.060116159,300.060116159
1430,2614664.8161,1266294.1523,268.353,268.1612,244.666666667,-23.6863333333,BC1,100.0,100.0,3.0006537087,300.06537087,300.06537087
1431,2614664.1799,1266291.2205,268.414,268.1612,244.666666667,-23.7473333333,BC1,100.0,100.0,3.00058604281,300.058604281,300.058604281
1432,2614663.5365,1266288.2903,268.473,268.2336,244.666666667,-23.8063333333,BC1,100.0,100.0,3.00048360927,300.048360927,300.048360927
1433,2614662.8857,1266285.3618,268.53,268.2336,244.666666667,-23.8633333333,BC1,100.0,100.0,3.00057488008,300.057488008,300.057488008
1434,2614662.2276,1266282.4348,268.585,268.3232,245.0,-23.585,BC1,100.0,100.0,3.00041133837,300.041133837,300.041133837
1435,2614661.5622,1266279.5096,268.639,268.6075,245.0,-23.639,BC1,100.0,100.0,3.00046676374,300.046676374,300.046676374
1436,2614660.8894,1266276.586,268.691,268.6075,245.0,-23.691,BC1,100.0,100.0,3.00039990834,300.039990834,300.039990834
1437,2614660.2094,1266273.6641,268.741,269.5364,245.0,-23.741,BC1,100.0,100.0,3.0003984403,300.03984403,300.03984403
1438,2614659.522,1266270.7439,268.789,268.3535,245.0,-23.789,BC1,100.0,100.0,3.00040986189,300.040986189,300.040986189
1439,2614658.8273,1266267.8254,268.836,268.4533,245.0,-23.836,BC1,100.0,100.0,3.00030456787,300.030456787,300.030456787
1440,2614658.1254,1266264.9087,268.881,268.6119,245.0,-23.881,BC1,100.0,100.0,3.00036339297,300.036339297,300.036339297
1441,2614657.4161,1266261.9937,268.924,268.6119,245.5,-23.424,BC1,100.0,100.0,3.00020080331,300.020080331,300.020080331
1442,2614656.6996,1266259.0806,268.965,268.9798,245.5,-23.465,BC1,100.0,100.0,3.00031351207,300.031351207,300.031351207
1443,2614655.9757,1266256.1692,269.005,268.9798,245.5,-23.505,BC1,100.0,100.0,3.0001777379,300.01777379,300.01777379
1444,2614655.2446,1266253.2597,269.042,269.6414,245.5,-23.542,BC1,100.0,100.0,3.00020830112,300.020830112,300.020830112
1445,2614654.5062,1266250.352,269.078,268.6071,245.5,-23.578,BC1,100.0,100.0,3.00024653985,300.024653985,300.024653985
1446,2614653.7605,1266247.4461,269.112,268.7331,245.5,-23.612,BC1,100.0,100.0,3.00019389543,300.019389543,300.019389543
1447,2614653.0076,1266244.5421,269.145,268.8231,245.5,-23.645,BC1,100.0,100.0,3.00017490327,300.017490327,300.017490327
1448,2614652.2474,1266241.64,269.176,268.8231,246.0,-23.176,BC1,100.0,100.0,3.00004446137,300.004446137,300.004446137
1449,2614651.48,1266238.7399,269.204,269.2726,246.0,-23.204,BC1,100.0,100.0,3.00020698114,300.020698114,300.020698114
1450,2614650.7052,1266235.8416,269.232,269.2726,246.0,-23.232,BC1,100.0,100.0,3.0000910486,300.00910486,300.00910486
1451,2614649.9233,1266232.9453,269.257,268.7924,246.0,-23.257,BC1,100.0,100.0,3.00005635451,300.005635451,300.005635451
1452,2614649.1341,1266230.051,269.28,268.7924,246.0,-23.28,BC1,100.0,100.0,3.00014566473,300.014566473,300.014566473
1453,2614648.3376,1266227.1586,269.302,268.9684,247.0,-22.302,BC1,100.0,100.0,3.00000117492,300.000117492,300.000117492
1454,2614647.534,1266224.2683,269.322,269.2166,247.0,-22.322,BC1,100.0,100.0,0.685883583396,68.5883583396,68.5883583396
1455,2614647.3492,1266223.6078,269.327,269.2166,247.0,-22.327,BC1,100.0,100.0,2.31392453651,231.392453651,231.392453651
1456,2614646.7232,1266221.3802,269.34,269.2166,247.0,-22.34,BC1,100.0,100.0,3.00002344836,300.002344836,300.002344836
1457,2614645.9052,1266218.4939,269.357,269.464,248.0,-21.357,BC1,100.0,100.0,3.00000608139,300.000608139,300.000608139
1458,2614645.0802,1266215.6096,269.372,269.464,248.0,-21.372,BC1,100.0,100.0,3.00004833302,300.004833302,300.004833302
1459,2614644.2484,1266212.7272,269.385,269.0785,248.0,-21.385,BC1,100.0,100.0,2.99998456845,299.998456845,299.998456845
1460,2614643.4099,1266209.8468,269.396,269.2322,248.0,-21.396,BC1,100.0,100.0,3.00007399229,300.007399229,300.007399229
1461,2614642.5649,1266206.9682,269.405,269.2322,248.0,-21.405,BC1,100.0,100.0,1.27396541546,127.396541546,127.396541546
1462,2614642.2041,1266205.7464,269.409,269.2322,248.0,-21.409,BC1,100.0,100.0,0.105016808282,10.5016808282,10.5016808282
1463,2614642.1743,1266205.6457,269.409,269.2322,248.0,-21.409,BC1,100.0,100.0,1.62098101476,162.098101476,162.098101476
1464,2614641.7135,1266204.0916,269.413,269.3416,248.0,-21.413,BC1,100.0,100.0,3.00002888809,300.002888809,300.002888809
1465,2614640.8558,1266201.2168,269.42,269.3416,248.0,-21.42,BC1,100.0,100.0,3.00005473961,300.005473961,300.005473961
1466,2614639.992,1266198.3438,269.427,269.1767,249.0,-20.427,BC1,100.0,100.0,2.99994038266,299.994038266,299.994038266
1467,2614639.1223,1266195.4727,269.434,269.1767,249.0,-20.434,BC1,100.0,100.0,2.99999876833,299.999876833,299.999876833
1468,2614638.2468,1266192.6033,269.44,269.3263,249.0,-20.44,BC1,100.0,100.0,3.00007149588,300.007149588,300.007149588
1469,2614637.3655,1266189.7356,269.446,269.4029,249.0,-20.446,BC1,100.0,100.0,2.99994078274,299.994078274,299.994078274
1470,2614636.4788,1266186.8697,269.451,269.4029,249.0,-20.451,BC1,100.0,100.0,3.00004338807,300.004338807,300.004338807
1471,2614635.5866,1266184.0054,269.456,269.4105,249.0,-20.456,BC1,100.0,100.0,2.99997025311,299.997025311,299.997025311
1472,2614634.6892,1266181.1428,269.46,269.3022,249.0,-20.46,BC1,100.0,100.0,2.99997387487,299.997387487,299.997387487
1473,2614633.7867,1266178.2818,269.464,269.3582,251.0,-18.464,BC1,100.0,100.0,3.00005208296,300.005208296,300.005208296
1474,2614632.8792,1266175.4223,269.468,269.3582,251.0,-18.468,BC1,100.0,100.0,2.99998211655,299.998211655,299.998211655
1475,2614631.9669,1266172.5644,269.471,269.5274,251.0,-18.471,BC1,100.0,100.0,6.00001735097,600.001735097,600.001735097
1476,2614630.1284,1266166.853,269.477,269.4974,251.0,-18.477,BC1,100.0,100.0,2.9999595096,299.99595096,299.99595096
1477,2614629.2025,1266163.9995,269.479,269.5389,251.0,-18.479,BC1,100.0,100.0,3.00005347947,300.005347947,300.005347947
1478,2614628.2723,1266161.1473,269.481,269.5389,251.0,-18.481,BC1,100.0,100.0,3.0000274999,300.00274999,300.00274999
1479,2614627.3379,1266158.2965,269.482,269.6509,253.0,-16.482,BC1,100.0,100.0,3.00000969001,300.000969001,300.000969001
1480,2614626.3996,1266155.447,269.483,269.6509,253.0,-16.483,BC1,100.0,100.0,2.9999659414,299.99659414,299.99659414
1481,2614625.4575,1266152.5988,269.483,269.7584,253.0,-16.483,BC1,100.0,100.0,3.00002263503,300.002263503,300.002263503
1482,2614624.5116,1266149.7518,269.483,269.6412,253.0,-16.483,BC1,100.0,100.0,2.9999896666,299.99896666,299.99896666
1483,2614623.5622,1266146.906,269.483,269.6412,253.0,-16.483,BC1,100.0,100.0,2.99992966583,299.992966583,299.992966583
1484,2614622.6094,1266144.0614,269.482,269.7696,253.0,-16.482,BC1,100.0,100.0,3.00003152821,300.003152821,300.003152821
1485,2614621.6533,1266141.2178,269.481,269.7696,253.0,-16.481,BC1,100.0,100.0,2.99997864826,299.997864826,299.997864826
1486,2614620.6941,1266138.3753,269.48,269.8082,253.0,-16.48,BC1,100.0,100.0,3.0000245897,300.00245897,300.00245897
1487,2614619.7318,1266135.5338,269.478,269.7659,254.0,-15.478,BC1,100.0,100.0,2.99997787679,299.997787679,299.997787679
1488,2614618.7667,1266132.6933,269.475,269.8412,254.0,-15.475,BC1,100.0,100.0,3.00002709473,300.002709473,300.002709473
1489,2614617.7988,1266129.8537,269.473,269.9177,254.0,-15.473,BC1,100.0,100.0,2.99998497515,299.998497515,299.998497515
1490,2614616.8284,1266127.015,269.469,269.9177,254.0,-15.469,BC1,100.0,100.0,3.00003663635,300.003663635,300.003663635
1491,2614615.8555,1266124.1771,269.466,269.9387,254.0,-15.466,BC1,100.0,100.0,3.00002790817,300.002790817,300.002790817
1492,2614614.8803,1266121.34,269.462,269.8532,254.0,-15.462,BC1,100.0,100.0,2.9999874083,299.99874083,299.99874083
1493,2614613.9029,1266118.5037,269.458,269.8396,254.0,-15.458,BC1,100.0,100.0,2.99997945339,299.997945339,299.997945339
1494,2614612.9235,1266115.6681,269.453,269.8396,255.0,-14.453,BC1,100.0,100.0,3.00003328148,300.003328148,300.003328148
1495,2614611.9422,1266112.8331,269.448,269.9727,255.0,-14.448,BC1,100.0,100.0,2.99993024751,299.993024751,299.993024751
1496,2614610.9592,1266109.9988,269.442,269.9955,255.0,-14.442,BC1,100.0,100.0,3.00001542151,300.001542151,300.001542151
1497,2614609.9745,1266107.165,269.436,269.9194,255.0,-14.436,BC1,100.0,100.0,3.00003588822,300.003588822,300.003588822
1498,2614608.9883,1266104.3317,269.43,269.9859,255.0,-14.43,BC1,100.0,100.0,2.99999351491,299.999351491,299.999351491
1499,2614608.0008,1266101.4989,269.423,269.9859,255.0,-14.423,BC1,100.0,100.0,3.00001107497,300.001107497,300.001107497
1500,2614607.0121,1266098.6665,269.416,270.0679,255.0,-14.416,BC1,100.0,100.0,2.99999867331,299.999867331,299.999867331
1501,2614606.0223,1266095.8345,269.408,270.0679,256.0,-13.408,BC1,100.0,100.0,3.0000125635,300.00125635,300.00125635
1502,2614605.0316,1266093.0028,269.4,270.0879,256.0,-13.4,BC1,100.0,100.0,2.99999370146,299.999370146,299.999370146
1503,2614604.0401,1266090.1714,269.392,269.9131,256.0,-13.392,BC1,100.0,100.0,3.00003921312,300.003921312,300.003921312
1504,2614603.0479,1266087.3402,269.383,270.0223,256.0,-13.383,BC1,100.0,100.0,3.00001588173,300.001588173,300.001588173
1505,2614602.0552,1266084.5092,269.374,270.0794,256.0,-13.374,BC1,100.0,100.0,3.00005706928,300.005706928,300.005706928
1506,2614601.0621,1266081.6783,269.364,270.0794,256.0,-13.364,BC1,100.0,100.0,3.0000289217,300.00289217,300.00289217
1507,2614600.0688,1266078.8475,269.354,270.1093,256.0,-13.354,BC1,100.0,100.0,2.35889102106,235.889102106,235.889102106
1508,2614599.2877,1266076.6217,269.346,269.9796,256.0,-13.346,BC1,100.0,100.0,0.641076672486,64.1076672486,64.1076672486
1509,2614599.0754,1266076.0168,269.344,269.9796,256.0,-13.344,BC1,100.0,100.0,3.00000429,300.000429,300.000429
1510,2614598.0819,1266073.1861,269.333,270.1031,256.292911541,-13.0400884593,BC1,100.0,100.0,0.595280858044,59.5280858044,59.5280858044
1511,2614597.8848,1266072.6244,269.331,270.1031,256.292911541,-13.0380884593,BC1,100.0,100.0,2.40478470986,240.478470986,240.478470986
1512,2614597.0885,1266070.3553,269.322,270.1031,256.292911541,-13.0290884593,BC1,100.0,100.0,2.99997500829,299.997500829,299.997500829
1513,2614596.0951,1266067.5246,269.31,270.0491,256.292911541,-13.0170884593,BC1,100.0,100.0,3.00010247976,300.010247976,300.010247976
1514,2614595.1016,1266064.6938,269.298,270.0807,256.292911541,-13.0050884593,BC1,100.0,100.0,2.99997500829,299.997500829,299.997500829
1515,2614594.1082,1266061.8631,269.286,270.0372,256.292911541,-12.9930884593,BC1,100.0,100.0,3.00001229013,300.001229013,300.001229013
1516,2614593.1147,1266059.0324,269.273,270.0005,256.292911541,-12.9800884593,BC1,100.0,100.0,3.00007353218,300.007353218,300.007353218
1517,2614592.1213,1266056.2016,269.26,270.0005,256.292911541,-12.9670884593,BC1,100.0,100.0,3.00001679011,300.001679011,300.001679011
1518,2614591.1278,1266053.3709,269.246,270.0828,256.333333333,-12.9126666667,BC1,100.0,100.0,2.99998367501,299.998367501,299.998367501
1519,2614590.1344,1266050.5402,269.232,270.0828,256.333333333,-12.8986666667,BC1,100.0,100.0,3.00007803222,300.007803222,300.007803222
1520,2614589.141,1266047.7094,269.218,269.9628,256.333333333,-12.8846666667,BC1,100.0,100.0,3.00002162326,300.002162326,300.002162326
1521,2614588.1475,1266044.8787,269.203,269.9724,256.333333333,-12.8696666667,BC1,100.0,100.0,3.00008286564,300.008286564,300.008286564
1522,2614587.1541,1266042.0479,269.188,269.9724,256.333333333,-12.8546666667,BC1,100.0,100.0,3.00002678966,300.002678966,300.002678966
1523,2614586.1606,1266039.2172,269.172,270.0327,256.333333333,-12.8386666667,BC1,100.0,100.0,2.99999367505,299.999367505,299.999367505
1524,2614585.1672,1266036.3865,269.156,270.0327,256.666666667,-12.4893333333,BC1,100.0,100.0,3.00008803216,300.008803216,300.008803216
1525,2614584.1738,1266033.5557,269.14,269.901,256.5,-12.64,BC1,100.0,100.0,3.00003228961,300.003228961,300.003228961
1526,2614583.1803,1266030.725,269.123,269.901,256.5,-12.623,BC1,100.0,100.0,2.99999917506,299.999917506,299.999917506
1527,2614582.1869,1266027.8943,269.106,270.0154,256.5,-12.606,BC1,100.0,100.0,3.0001324788,300.01324788,300.01324788
1528,2614581.1934,1266025.0635,269.088,270.0154,256.5,-12.588,BC1,100.0,100.0,3.00000500817,300.000500817,300.000500817
1529,2614580.2,1266022.2328,269.07,269.9168,256.5,-12.57,BC1,100.0,100.0,3.0001055316,300.01055316,300.01055316
1530,2614579.2066,1266019.402,269.051,269.7921,256.5,-12.551,BC1,100.0,100.0,3.00003812325,300.003812325,300.003812325
1531,2614578.2131,1266016.5713,269.033,269.7921,256.5,-12.533,BC1,100.0,100.0,3.00001767501,300.001767501,300.001767501
1532,2614577.2197,1266013.7406,269.013,269.8804,256.5,-12.513,BC1,100.0,100.0,3.00013864497,300.013864497,300.013864497
1533,2614576.2262,1266010.9098,268.994,269.8804,256.0,-12.994,BC1,100.0,100.0,3.00001767501,300.001767501,300.001767501
