easting,northing,site_name,tmp1520856868982
2612809.527,1268279.472,,256.9579
2612811.017,1268276.868,,257.076
2612812.507,1268274.264,,256.8069
2612813.997,1268271.66,,256.8069
2612815.488,1268269.057,,256.9988
2612816.978,1268266.453,,256.9988
2612818.468,1268263.849,,256.6561
2612819.958,1268261.245,,256.6561
2612821.448,1268258.642,,256.8056
2612822.938,1268256.038,,256.8056
2612824.428,1268253.434,,256.6451
2612825.918,1268250.83,,257.1873
2612827.408,1268248.226,,256.7085
2612828.898,1268245.623,,256.7085
2612830.388,1268243.019,,257.1271
2612831.878,1268240.415,,257.1271
2612833.369,1268237.811,,256.6062
2612834.859,1268235.208,,256.6062
2612836.349,1268232.604,,257.0246
2612837.839,1268230,,256.584
2612839.329,1268227.396,,256.584
2612840.819,1268224.792,,256.9609
2612842.309,1268222.189,,256.9609
2612843.799,1268219.585,,256.4698
2612845.289,1268216.981,,257.3242
2612846.779,1268214.377,,256.9279
2612848.27,1268211.774,,256.9279
2612849.76,1268209.17,,256.5419
2612851.25,1268206.566,,257.2694
2612851.723,1268205.739,,257.2694
2612852.74,1268203.962,,257.0033
2612854.23,1268201.359,,257.0033
2612855.721,1268198.755,,257.4095
2612857.212,1268196.152,,257.4095
2612858.703,1268193.549,,257.0081
2612860.196,1268190.947,,257.7834
