,A. Point Coordinates x,B. Point Coordinates y,C. Normal Vector x,D. Normal Vector y,E. Settlement [mm],F. Tangentenneigung,G. DC_Beta,H. DC_Settlement,I. DamageClass,z_0
1,2612442.2942,1269001.6993,2612408.44512,1269021.07041,-3.84449387883e-06,-2.24096203555e-09,DC1,DC1,DC1,11.2017
2,2612442.2942,1269001.6993,2612409.31305,1269020.57372,-9.01543198971e-06,-5.17093811088e-09,DC1,DC1,DC1,11.2017
3,2612442.2942,1269001.6993,2612410.18097,1269020.07702,-2.06785314107e-05,-1.1663099421e-08,DC1,DC1,DC1,11.2017
4,2612442.2942,1269001.6993,2612411.0489,1269019.58033,-4.63915224298e-05,-2.57129910191e-08,DC1,DC1,DC1,11.2017
5,2612442.2942,1269001.6993,2612411.91682,1269019.08363,-0.00010179895989,-5.54074374599e-08,DC1,DC1,DC1,11.2017
6,2612442.2942,1269001.6993,2612412.78475,1269018.58694,-0.00021849114424,-1.1669218435e-07,DC1,DC1,DC1,11.2017
7,2612442.2942,1269001.6993,2612413.65267,1269018.09024,-0.000458680334039,-2.40189189799e-07,DC1,DC1,DC1,11.2017
8,2612442.2942,1269001.6993,2612414.5206,1269017.59355,-0.000941829271217,-4.83148937178e-07,DC1,DC1,DC1,11.2017
9,2612442.2942,1269001.6993,2612415.38852,1269017.09685,-0.00189155960166,-9.49730330445e-07,DC1,DC1,DC1,11.2017
10,2612442.2942,1269001.6993,2612416.25645,1269016.60016,-0.00371581136875,-1.82425176709e-06,DC1,DC1,DC1,11.2017
11,2612442.2942,1269001.6993,2612417.12437,1269016.10346,-0.00713958668282,-3.42377531407e-06,DC1,DC1,DC1,11.2017
12,2612442.2942,1269001.6993,2612417.9923,1269015.60677,-0.0134177057974,-6.27811911462e-06,DC1,DC1,DC1,11.2017
13,2612442.2942,1269001.6993,2612418.86022,1269015.11007,-0.0246643254347,-1.12466196373e-05,DC1,DC1,DC1,11.2017
14,2612442.2942,1269001.6993,2612419.72815,1269014.61338,-0.0443451370769,-1.96808116422e-05,DC1,DC1,DC1,11.2017
15,2612442.2942,1269001.6993,2612420.59607,1269014.11668,-0.0779845452456,-3.36394081687e-05,DC1,DC1,DC1,11.2017
16,2612442.2942,1269001.6993,2612421.464,1269013.61999,-0.134139557363,-5.61550121174e-05,DC1,DC1,DC1,11.2017
17,2612442.2942,1269001.6993,2612422.33192,1269013.12329,-0.225678910486,-9.15393531228e-05,DC1,DC1,DC1,11.2017
18,2612442.2942,1269001.6993,2612423.19985,1269012.6266,-0.371373462437,-0.000145694551951,DC1,DC1,DC1,11.2017
19,2612442.2942,1269001.6993,2612424.06777,1269012.1299,-0.597745808774,-0.000226372346337,DC1,DC1,DC1,11.2017
20,2612442.2942,1269001.6993,2612424.9357,1269011.6332,-0.941039807569,-0.000343293998795,DC1,DC1,DC1,11.2017
21,2612442.2942,1269001.6993,2612425.80362,1269011.13651,-1.44905621335,-0.000508016405778,DC1,DC1,DC1,11.2017
22,2612442.2942,1269001.6993,2612426.67155,1269010.63981,-2.18246985744,-0.000733413644095,DC1,DC1,DC1,11.2017
23,2612442.2942,1269001.6993,2612427.53947,1269010.14312,-3.21511904347,-0.00103264918603,DC1,DC1,DC1,11.2017
24,2612442.2942,1269001.6993,2612428.4074,1269009.64642,-4.63267297483,-0.00141755393136,DC1,DC1,DC1,11.2017
25,2612442.2942,1269001.6993,2612429.27532,1269009.14973,-6.52908034325,-0.00189640736842,DC1,DC1,DC1,11.2017
26,2612442.2942,1269001.6993,2612430.14325,1269008.65303,-9.00032442602,-0.00247124408277,DC2,DC1,DC2,11.2017
27,2612442.2942,1269001.6993,2612431.01117,1269008.15634,-12.1352883019,-0.0031349638759,DC2,DC2,DC2,11.2017
28,2612442.2942,1269001.6993,2612431.8791,1269007.65964,-16.0039731934,-0.00386868489149,DC2,DC2,DC2,11.2017
29,2612442.2942,1269001.6993,2612432.74702,1269007.16295,-20.6438794682,-0.00463990627482,DC3,DC2,DC3,11.2017
30,2612442.2942,1269001.6993,2612433.61495,1269006.66625,-26.0459736488,-0.00540209418061,DC3,DC2,DC3,11.2017
31,2612442.2942,1269001.6993,2612434.48287,1269006.16956,-32.1422046266,-0.00609623097773,DC3,DC3,DC3,11.2017
32,2612442.2942,1269001.6993,2612435.3508,1269005.67286,-38.7968538696,-0.00665464924302,DC3,DC3,DC3,11.2017
33,2612442.2942,1269001.6993,2612436.21872,1269005.17617,-45.8039718529,-0.00700711798329,DC3,DC3,DC3,11.2017
34,2612442.2942,1269001.6993,2612437.08665,1269004.67947,-52.892677463,-0.00708870561011,DC3,DC3,DC3,11.2017
35,2612442.2942,1269001.6993,2612437.95457,1269004.18278,-59.7411732276,-0.00684849576461,DC3,DC3,DC3,11.2017
36,2612442.2942,1269001.6993,2612438.8225,1269003.68608,-65.999056232,-0.00625788300445,DC3,DC3,DC3,11.2017
37,2612442.2942,1269001.6993,2612439.69042,1269003.18939,-71.3160836979,-0.00531702746581,DC3,DC3,DC3,11.2017
38,2612442.2942,1269001.6993,2612440.55835,1269002.69269,-75.3742544385,-0.00405817074067,DC3,DC3,DC3,11.2017
39,2612442.2942,1269001.6993,2612441.42627,1269002.196,-77.919176749,-0.00254492231046,DC2,DC3,DC3,11.2017
40,2612442.2942,1269001.6993,2612442.2942,1269001.6993,-78.7864376264,-0.000867260877413,DC1,DC3,DC3,11.2017
41,2612442.2942,1269001.6993,2612443.16213,1269001.2026,-77.919176749,0.000867260877413,DC1,DC3,DC3,11.2017
42,2612442.2942,1269001.6993,2612444.03005,1269000.70591,-75.3742544385,0.00254492231046,DC2,DC3,DC3,11.2017
43,2612442.2942,1269001.6993,2612444.89798,1269000.20921,-71.3160836979,0.00405817074067,DC3,DC3,DC3,11.2017
44,2612442.2942,1269001.6993,2612445.7659,1268999.71252,-65.999056232,0.00531702746581,DC3,DC3,DC3,11.2017
45,2612442.2942,1269001.6993,2612446.63383,1268999.21582,-59.7411732276,0.00625788300445,DC3,DC3,DC3,11.2017
46,2612442.2942,1269001.6993,2612447.50175,1268998.71913,-52.892677463,0.00684849576461,DC3,DC3,DC3,11.2017
47,2612442.2942,1269001.6993,2612448.36968,1268998.22243,-45.8039718529,0.00708870561011,DC3,DC3,DC3,11.2017
48,2612442.2942,1269001.6993,2612449.2376,1268997.72574,-38.7968538696,0.00700711798329,DC3,DC3,DC3,11.2017
49,2612442.2942,1269001.6993,2612450.10553,1268997.22904,-32.1422046266,0.00665464924302,DC3,DC3,DC3,11.2017
50,2612442.2942,1269001.6993,2612450.97345,1268996.73235,-26.0459736488,0.00609623097773,DC3,DC2,DC3,11.2017
51,2612442.2942,1269001.6993,2612451.84138,1268996.23565,-20.6438794682,0.00540209418061,DC3,DC2,DC3,11.2017
52,2612442.2942,1269001.6993,2612452.7093,1268995.73896,-16.0039731934,0.00463990627482,DC3,DC2,DC3,11.2017
53,2612442.2942,1269001.6993,2612453.57723,1268995.24226,-12.1352883019,0.00386868489149,DC2,DC2,DC2,11.2017
54,2612442.2942,1269001.6993,2612454.44515,1268994.74557,-9.00032442602,0.0031349638759,DC2,DC1,DC2,11.2017
55,2612442.2942,1269001.6993,2612455.31308,1268994.24887,-6.52908034325,0.00247124408277,DC2,DC1,DC2,11.2017
56,2612442.2942,1269001.6993,2612456.181,1268993.75218,-4.63267297483,0.00189640736842,DC1,DC1,DC1,11.2017
57,2612442.2942,1269001.6993,2612457.04893,1268993.25548,-3.21511904347,0.00141755393136,DC1,DC1,DC1,11.2017
58,2612442.2942,1269001.6993,2612457.91685,1268992.75879,-2.18246985744,0.00103264918603,DC1,DC1,DC1,11.2017
59,2612442.2942,1269001.6993,2612458.78478,1268992.26209,-1.44905621335,0.000733413644095,DC1,DC1,DC1,11.2017
60,2612442.2942,1269001.6993,2612459.6527,1268991.7654,-0.941039807569,0.000508016405778,DC1,DC1,DC1,11.2017
61,2612442.2942,1269001.6993,2612460.52063,1268991.2687,-0.597745808774,0.000343293998795,DC1,DC1,DC1,11.2017
62,2612442.2942,1269001.6993,2612461.38855,1268990.772,-0.371373462437,0.000226372346337,DC1,DC1,DC1,11.2017
63,2612442.2942,1269001.6993,2612462.25648,1268990.27531,-0.225678910486,0.000145694551951,DC1,DC1,DC1,11.2017
64,2612442.2942,1269001.6993,2612463.1244,1268989.77861,-0.134139557363,9.15393531228e-05,DC1,DC1,DC1,11.2017
65,2612442.2942,1269001.6993,2612463.99233,1268989.28192,-0.0779845452456,5.61550121174e-05,DC1,DC1,DC1,11.2017
66,2612442.2942,1269001.6993,2612464.86025,1268988.78522,-0.0443451370769,3.36394081687e-05,DC1,DC1,DC1,11.2017
67,2612442.2942,1269001.6993,2612465.72818,1268988.28853,-0.0246643254347,1.96808116422e-05,DC1,DC1,DC1,11.2017
68,2612442.2942,1269001.6993,2612466.5961,1268987.79183,-0.0134177057974,1.12466196373e-05,DC1,DC1,DC1,11.2017
69,2612442.2942,1269001.6993,2612467.46403,1268987.29514,-0.00713958668282,6.27811911462e-06,DC1,DC1,DC1,11.2017
70,2612442.2942,1269001.6993,2612468.33195,1268986.79844,-0.00371581136875,3.42377531407e-06,DC1,DC1,DC1,11.2017
71,2612442.2942,1269001.6993,2612469.19988,1268986.30175,-0.00189155960166,1.82425176709e-06,DC1,DC1,DC1,11.2017
72,2612442.2942,1269001.6993,2612470.0678,1268985.80505,-0.000941829271217,9.49730330445e-07,DC1,DC1,DC1,11.2017
73,2612442.2942,1269001.6993,2612470.93573,1268985.30836,-0.000458680334039,4.83148937178e-07,DC1,DC1,DC1,11.2017
74,2612442.2942,1269001.6993,2612471.80365,1268984.81166,-0.00021849114424,2.40189189799e-07,DC1,DC1,DC1,11.2017
75,2612442.2942,1269001.6993,2612472.67158,1268984.31497,-0.00010179895989,1.1669218435e-07,DC1,DC1,DC1,11.2017
76,2612442.2942,1269001.6993,2612473.5395,1268983.81827,-4.63915224298e-05,5.54074374599e-08,DC1,DC1,DC1,11.2017
77,2612442.2942,1269001.6993,2612474.40743,1268983.32158,-2.06785314107e-05,2.57129910191e-08,DC1,DC1,DC1,11.2017
78,2612442.2942,1269001.6993,2612475.27535,1268982.82488,-9.01543198971e-06,1.1663099421e-08,DC1,DC1,DC1,11.2017
79,2612442.2942,1269001.6993,2612476.14328,1268982.32819,-3.84449387883e-06,5.17093811088e-09,DC1,DC1,DC1,11.2017
0,2612443.7843,1268999.0955,2612409.0673,1269018.96331,-1.89523761474e-06,0.0,DC1,DC1,DC1,11.2565
1,2612443.7843,1268999.0955,2612409.93522,1269018.46661,-4.50543436655e-06,-2.6101967518e-09,DC1,DC1,DC1,11.2565
2,2612443.7843,1268999.0955,2612410.80315,1269017.96992,-1.04782518371e-05,-5.97281747058e-09,DC1,DC1,DC1,11.2565
3,2612443.7843,1268999.0955,2612411.67107,1269017.47322,-2.38407636059e-05,-1.33625117688e-08,DC1,DC1,DC1,11.2565
4,2612443.7843,1268999.0955,2612412.539,1269016.97653,-5.30677476564e-05,-2.92269840506e-08,DC1,DC1,DC1,11.2565
5,2612443.7843,1268999.0955,2612413.40692,1269016.47983,-0.000115563400794,-6.24956531377e-08,DC1,DC1,DC1,11.2565
6,2612443.7843,1268999.0955,2612414.27485,1269015.98314,-0.000246200616853,-1.30637216059e-07,DC1,DC1,DC1,11.2565
7,2612443.7843,1268999.0955,2612415.14277,1269015.48644,-0.000513141482108,-2.66940865255e-07,DC1,DC1,DC1,11.2565
8,2612443.7843,1268999.0955,2612416.0107,1269014.98975,-0.00104631939654,-5.33177914436e-07,DC1,DC1,DC1,11.2565
9,2612443.7843,1268999.0955,2612416.87862,1269014.49305,-0.00208723136783,-1.04091197128e-06,DC1,DC1,DC1,11.2565
10,2612443.7843,1268999.0955,2612417.74655,1269013.99636,-0.00407339076152,-1.9861593937e-06,DC1,DC1,DC1,11.2565
11,2612443.7843,1268999.0955,2612418.61447,1269013.49966,-0.00777715437669,-3.70376361517e-06,DC1,DC1,DC1,11.2565
12,2612443.7843,1268999.0955,2612419.4824,1269013.00297,-0.0145266184628,-6.74946408609e-06,DC1,DC1,DC1,11.2565
13,2612443.7843,1268999.0955,2612420.35032,1269012.50627,-0.0265452918728,-1.201867341e-05,DC1,DC1,DC1,11.2565
14,2612443.7843,1268999.0955,2612421.21825,1269012.00958,-0.0474558377231,-2.09105458504e-05,DC1,DC1,DC1,11.2565
15,2612443.7843,1268999.0955,2612422.08617,1269011.51288,-0.0829986346538,-3.55427969307e-05,DC1,DC1,DC1,11.2565
16,2612443.7843,1268999.0955,2612422.9541,1269011.01619,-0.142014083919,-5.90154492653e-05,DC1,DC1,DC1,11.2565
17,2612443.7843,1268999.0955,2612423.82202,1269010.51949,-0.237722916472,-9.57088325529e-05,DC1,DC1,DC1,11.2565
18,2612443.7843,1268999.0955,2612424.68995,1269010.0228,-0.389304879625,-0.000151581963153,DC1,DC1,DC1,11.2565
19,2612443.7843,1268999.0955,2612425.55787,1269009.5261,-0.623717327587,-0.000234412447962,DC1,DC1,DC1,11.2565
20,2612443.7843,1268999.0955,2612426.4258,1269009.0294,-0.977608426025,-0.000353891098438,DC1,DC1,DC1,11.2565
21,2612443.7843,1268999.0955,2612427.29372,1269008.53271,-1.4990676334,-0.000521459207377,DC1,DC1,DC1,11.2565
22,2612443.7843,1268999.0955,2612428.16165,1269008.03601,-2.24883029459,-0.000749762661189,DC1,DC1,DC1,11.2565
23,2612443.7843,1268999.0955,2612429.02957,1269007.53932,-3.30043590787,-0.00105160561327,DC1,DC1,DC1,11.2565
24,2612443.7843,1268999.0955,2612429.8975,1269007.04262,-4.73876408592,-0.00143832817805,DC1,DC1,DC1,11.2565
25,2612443.7843,1268999.0955,2612430.76542,1269006.54593,-6.65637893916,-0.00191761485324,DC1,DC1,DC1,11.2565
26,2612443.7843,1268999.0955,2612431.63335,1269006.04923,-9.14724163891,-0.00249086269975,DC2,DC1,DC2,11.2565
27,2612443.7843,1268999.0955,2612432.50127,1269005.55254,-12.2976302299,-0.00315038859102,DC2,DC2,DC2,11.2565
28,2612443.7843,1268999.0955,2612433.3692,1269005.05584,-16.1745375859,-0.00387690735595,DC2,DC2,DC2,11.2565
29,2612443.7843,1268999.0955,2612434.23712,1269004.55915,-20.8123672679,-0.00463782968197,DC3,DC2,DC3,11.2565
30,2612443.7843,1268999.0955,2612435.10505,1269004.06245,-26.1993341113,-0.00538696684344,DC3,DC2,DC3,11.2565
31,2612443.7843,1268999.0955,2612435.97297,1269003.56576,-32.2654844409,-0.00606615032957,DC3,DC3,DC3,11.2565
32,2612443.7843,1268999.0955,2612436.8409,1269003.06906,-38.8745425336,-0.00660905809279,DC3,DC3,DC3,11.2565
33,2612443.7843,1268999.0955,2612437.70882,1269002.57237,-45.8217379443,-0.00694719541064,DC3,DC3,DC3,11.2565
34,2612443.7843,1268999.0955,2612438.57675,1269002.07567,-52.839291738,-0.00701755379376,DC3,DC3,DC3,11.2565
35,2612443.7843,1268999.0955,2612439.44467,1269001.57898,-59.6103377632,-0.00677104602516,DC3,DC3,DC3,11.2565
36,2612443.7843,1268999.0955,2612440.3126,1269001.08228,-65.7908264806,-0.00618048871739,DC3,DC3,DC3,11.2565
37,2612443.7843,1268999.0955,2612441.18052,1269000.58559,-71.0375976777,-0.00524677119712,DC3,DC3,DC3,11.2565
38,2612443.7843,1268999.0955,2612442.04845,1269000.08889,-75.0395731271,-0.00400197544944,DC3,DC3,DC3,11.2565
39,2612443.7843,1268999.0955,2612442.91637,1268999.5922,-77.5481796994,-0.00250860657227,DC2,DC3,DC3,11.2565
40,2612443.7843,1268999.0955,2612443.7843,1268999.0955,-78.4028817447,-0.000854702045324,DC1,DC3,DC3,11.2565
41,2612443.7843,1268999.0955,2612444.65223,1268998.5988,-77.5481796994,0.000854702045324,DC1,DC3,DC3,11.2565
42,2612443.7843,1268999.0955,2612445.52015,1268998.10211,-75.0395731271,0.00250860657227,DC2,DC3,DC3,11.2565
43,2612443.7843,1268999.0955,2612446.38808,1268997.60541,-71.0375976777,0.00400197544944,DC3,DC3,DC3,11.2565
44,2612443.7843,1268999.0955,2612447.256,1268997.10872,-65.7908264806,0.00524677119712,DC3,DC3,DC3,11.2565
45,2612443.7843,1268999.0955,2612448.12393,1268996.61202,-59.6103377632,0.00618048871739,DC3,DC3,DC3,11.2565
46,2612443.7843,1268999.0955,2612448.99185,1268996.11533,-52.839291738,0.00677104602516,DC3,DC3,DC3,11.2565
47,2612443.7843,1268999.0955,2612449.85978,1268995.61863,-45.8217379443,0.00701755379376,DC3,DC3,DC3,11.2565
48,2612443.7843,1268999.0955,2612450.7277,1268995.12194,-38.8745425336,0.00694719541064,DC3,DC3,DC3,11.2565
49,2612443.7843,1268999.0955,2612451.59563,1268994.62524,-32.2654844409,0.00660905809279,DC3,DC3,DC3,11.2565
50,2612443.7843,1268999.0955,2612452.46355,1268994.12855,-26.1993341113,0.00606615032957,DC3,DC2,DC3,11.2565
51,2612443.7843,1268999.0955,2612453.33148,1268993.63185,-20.8123672679,0.00538696684344,DC3,DC2,DC3,11.2565
52,2612443.7843,1268999.0955,2612454.1994,1268993.13516,-16.1745375859,0.00463782968197,DC3,DC2,DC3,11.2565
53,2612443.7843,1268999.0955,2612455.06733,1268992.63846,-12.2976302299,0.00387690735595,DC2,DC2,DC2,11.2565
54,2612443.7843,1268999.0955,2612455.93525,1268992.14177,-9.14724163891,0.00315038859102,DC2,DC1,DC2,11.2565
55,2612443.7843,1268999.0955,2612456.80318,1268991.64507,-6.65637893916,0.00249086269975,DC2,DC1,DC2,11.2565
56,2612443.7843,1268999.0955,2612457.6711,1268991.14838,-4.73876408592,0.00191761485324,DC1,DC1,DC1,11.2565
57,2612443.7843,1268999.0955,2612458.53903,1268990.65168,-3.30043590787,0.00143832817805,DC1,DC1,DC1,11.2565
58,2612443.7843,1268999.0955,2612459.40695,1268990.15499,-2.24883029459,0.00105160561327,DC1,DC1,DC1,11.2565
59,2612443.7843,1268999.0955,2612460.27488,1268989.65829,-1.4990676334,0.000749762661189,DC1,DC1,DC1,11.2565
60,2612443.7843,1268999.0955,2612461.1428,1268989.1616,-0.977608426025,0.000521459207377,DC1,DC1,DC1,11.2565
61,2612443.7843,1268999.0955,2612462.01073,1268988.6649,-0.623717327587,0.000353891098438,DC1,DC1,DC1,11.2565
62,2612443.7843,1268999.0955,2612462.87865,1268988.1682,-0.389304879625,0.000234412447962,DC1,DC1,DC1,11.2565
63,2612443.7843,1268999.0955,2612463.74658,1268987.67151,-0.237722916472,0.000151581963153,DC1,DC1,DC1,11.2565
64,2612443.7843,1268999.0955,2612464.6145,1268987.17481,-0.142014083919,9.57088325529e-05,DC1,DC1,DC1,11.2565
65,2612443.7843,1268999.0955,2612465.48243,1268986.67812,-0.0829986346538,5.90154492653e-05,DC1,DC1,DC1,11.2565
66,2612443.7843,1268999.0955,2612466.35035,1268986.18142,-0.0474558377231,3.55427969307e-05,DC1,DC1,DC1,11.2565
67,2612443.7843,1268999.0955,2612467.21828,1268985.68473,-0.0265452918728,2.09105458504e-05,DC1,DC1,DC1,11.2565
68,2612443.7843,1268999.0955,2612468.0862,1268985.18803,-0.0145266184628,1.201867341e-05,DC1,DC1,DC1,11.2565
69,2612443.7843,1268999.0955,2612468.95413,1268984.69134,-0.00777715437669,6.74946408609e-06,DC1,DC1,DC1,11.2565
70,2612443.7843,1268999.0955,2612469.82205,1268984.19464,-0.00407339076152,3.70376361517e-06,DC1,DC1,DC1,11.2565
71,2612443.7843,1268999.0955,2612470.68998,1268983.69795,-0.00208723136783,1.9861593937e-06,DC1,DC1,DC1,11.2565
72,2612443.7843,1268999.0955,2612471.5579,1268983.20125,-0.00104631939654,1.04091197128e-06,DC1,DC1,DC1,11.2565
73,2612443.7843,1268999.0955,2612472.42583,1268982.70456,-0.000513141482108,5.33177914436e-07,DC1,DC1,DC1,11.2565
74,2612443.7843,1268999.0955,2612473.29375,1268982.20786,-0.000246200616853,2.66940865255e-07,DC1,DC1,DC1,11.2565
75,2612443.7843,1268999.0955,2612474.16168,1268981.71117,-0.000115563400794,1.30637216059e-07,DC1,DC1,DC1,11.2565
76,2612443.7843,1268999.0955,2612475.0296,1268981.21447,-5.30677476564e-05,6.24956531377e-08,DC1,DC1,DC1,11.2565
77,2612443.7843,1268999.0955,2612475.89753,1268980.71778,-2.38407636059e-05,2.92269840506e-08,DC1,DC1,DC1,11.2565
78,2612443.7843,1268999.0955,2612476.76545,1268980.22108,-1.04782518371e-05,1.33625117688e-08,DC1,DC1,DC1,11.2565
79,2612443.7843,1268999.0955,2612477.63338,1268979.72439,-4.50543436655e-06,5.97281747058e-09,DC1,DC1,DC1,11.2565
0,2612445.2744,1268996.4917,2612410.55773,1269016.36008,-4.38016127049e-06,0.0,DC1,DC1,DC1,11.5441
1,2612445.2744,1268996.4917,2612411.42565,1269015.86337,-9.97833737296e-06,-5.59817610247e-09,DC1,DC1,DC1,11.5441
2,2612445.2744,1268996.4917,2612412.29356,1269015.36667,-2.22624988386e-05,-1.22841614657e-08,DC1,DC1,DC1,11.5441
3,2612445.2744,1268996.4917,2612413.16148,1269014.86996,-4.86448960326e-05,-2.6382397194e-08,DC1,DC1,DC1,11.5441
4,2612445.2744,1268996.4917,2612414.0294,1269014.37325,-0.000104099415902,-5.54545198694e-08,DC1,DC1,DC1,11.5441
5,2612445.2744,1268996.4917,2612414.89731,1269013.87654,-0.000218175987014,-1.14076571113e-07,DC1,DC1,DC1,11.5441
6,2612445.2744,1268996.4917,2612415.76523,1269013.37983,-0.000447830068076,-2.29654081062e-07,DC1,DC1,DC1,11.5441
7,2612445.2744,1268996.4917,2612416.63315,1269012.88312,-0.000900258422363,-4.52428354287e-07,DC1,DC1,DC1,11.5441
8,2612445.2744,1268996.4917,2612417.50106,1269012.38641,-0.00177242872639,-8.72170304024e-07,DC1,DC1,DC1,11.5441
9,2612445.2744,1268996.4917,2612418.36898,1269011.8897,-0.00341757465874,-1.64514593235e-06,DC1,DC1,DC1,11.5441
10,2612445.2744,1268996.4917,2612419.2369,1269011.39299,-0.00645379081712,-3.03621615838e-06,DC1,DC1,DC1,11.5441
11,2612445.2744,1268996.4917,2612420.10481,1269010.89628,-0.0119360162743,-5.48222545714e-06,DC1,DC1,DC1,11.5441
12,2612445.2744,1268996.4917,2612420.97273,1269010.39957,-0.0216197945826,-9.68377830834e-06,DC1,DC1,DC1,11.5441
13,2612445.2744,1268996.4917,2612421.84065,1269009.90286,-0.0383522959249,-1.67325013423e-05,DC1,DC1,DC1,11.5441
14,2612445.2744,1268996.4917,2612422.70856,1269009.40615,-0.0666313811678,-2.8279085243e-05,DC1,DC1,DC1,11.5441
15,2612445.2744,1268996.4917,2612423.57648,1269008.90944,-0.113374114232,-4.67427330645e-05,DC1,DC1,DC1,11.5441
16,2612445.2744,1268996.4917,2612424.4444,1269008.41273,-0.188928136933,-7.55540227011e-05,DC1,DC1,DC1,11.5441
17,2612445.2744,1268996.4917,2612425.31231,1269007.91602,-0.308337978121,-0.000119409841187,DC1,DC1,DC1,11.5441
18,2612445.2744,1268996.4917,2612426.18023,1269007.41931,-0.492838970939,-0.000184500992818,DC1,DC1,DC1,11.5441
19,2612445.2744,1268996.4917,2612427.04815,1269006.9226,-0.771490721658,-0.000278651750719,DC1,DC1,DC1,11.5441
20,2612445.2744,1268996.4917,2612427.91606,1269006.42589,-1.18278011946,-0.000411289397801,DC1,DC1,DC1,11.5441
21,2612445.2744,1268996.4917,2612428.78398,1269005.92918,-1.77592642096,-0.000593146301498,DC1,DC1,DC1,11.5441
22,2612445.2744,1268996.4917,2612429.6519,1269005.43247,-2.61152125047,-0.000835594829511,DC1,DC1,DC1,11.5441
23,2612445.2744,1268996.4917,2612430.51981,1269004.93576,-3.76105602992,-0.00114953477945,DC1,DC1,DC1,11.5441
24,2612445.2744,1268996.4917,2612431.38773,1269004.43905,-5.30485705656,-0.00154380102663,DC1,DC1,DC1,11.5441
25,2612445.2744,1268996.4917,2612432.25565,1269003.94234,-7.32799580669,-0.00202313875014,DC2,DC1,DC2,11.5441
26,2612445.2744,1268996.4917,2612433.12356,1269003.44563,-9.91389652643,-0.00258590071974,DC2,DC1,DC2,11.5441
27,2612445.2744,1268996.4917,2612433.99148,1269002.94892,-13.13563871,-0.00322174218353,DC2,DC2,DC2,11.5441
28,2612445.2744,1268996.4917,2612434.8594,1269002.45222,-17.0453393324,-0.00390970062247,DC2,DC2,DC2,11.5441
