	Xcoord	Ycoord	Zcoord	Felstiefe	DTM	Felsoberflache	delta_ZCoordFelstiefe
1379	2614684.0248	1266410.7844	264.514	23.5505	267.0397	243.325600216	240.9635
1380	2614683.9667	1266410.2847	264.536	23.5505	267.0397	243.325600216	240.9855
1381	2614683.9084	1266409.785	264.558	23.5505	267.0725	243.325600216	241.0075
1382	2614683.8499	1266409.2853	264.579	23.5505	267.0725	243.325600216	241.0285
1383	2614683.7913	1266408.7856	264.601	23.5505	267.0725	243.325600216	241.0505
1384	2614683.6734	1266407.7863	264.645	23.49273	267.0725	243.546940083	241.15227
1385	2614683.6143	1266407.2867	264.667	23.49273	267.0725	243.546940083	241.17427
1386	2614683.5549	1266406.7872	264.688	23.49273	267.0725	243.546940083	241.19527
1387	2614683.4954	1266406.2876	264.71	23.49273	267.0725	243.546940083	241.21727
1388	2614683.4357	1266405.788	264.732	23.49273	267.0725	243.546940083	241.23927
1389	2614683.3758	1266405.2885	264.753	23.49273	267.0725	243.546940083	241.26027
1390	2614683.3157	1266404.789	264.775	23.49273	267.0481	243.546940083	241.28227
1391	2614683.2555	1266404.2895	264.796	23.49273	267.0481	243.546940083	241.30327
1392	2614683.195	1266403.7901	264.817	23.49273	267.0481	243.546940083	241.32427
1393	2614683.1344	1266403.2906	264.839	23.49273	267.0481	243.546940083	241.34627
1394	2614683.0736	1266402.7912	264.86	23.49273	267.0481	243.546940083	241.36727
1395	2614683.0127	1266402.2918	264.881	23.49273	267.0481	243.546940083	241.38827
1396	2614682.9515	1266401.7925	264.902	23.49273	267.0481	243.546940083	241.40927
1397	2614682.8901	1266401.2931	264.923	23.49273	267.0481	243.546940083	241.43027
1398	2614682.8286	1266400.7938	264.944	23.49273	267.0481	243.546940083	241.45127
1399	2614682.7669	1266400.2945	264.965	23.49273	267.0481	243.546940083	241.47227
1400	2614682.705	1266399.7952	264.986	23.49273	267.2787	243.546940083	241.49327
1401	2614682.5806	1266398.7967	265.028	23.49273	267.2787	243.546940083	241.53527
1402	2614682.5181	1266398.2975	265.049	23.49273	267.2787	243.546940083	241.55627
1403	2614682.4554	1266397.7984	265.07	23.49273	267.2787	243.546940083	241.57727
1404	2614682.3926	1266397.2992	265.091	23.49273	267.2787	243.546940083	241.59827
1405	2614682.3295	1266396.8001	265.111	23.49273	267.2787	243.546940083	241.61827
1406	2614682.2662	1266396.301	265.132	23.49273	267.2787	243.546940083	241.63927
1407	2614682.2028	1266395.8019	265.152	23.49273	267.2787	243.546940083	241.65927
1408	2614682.1392	1266395.3028	265.173	23.49273	267.2787	243.546940083	241.68027
1409	2614682.0753	1266394.8038	265.193	23.49273	267.3052	243.546940083	241.70027
1410	2614682.0113	1266394.3048	265.214	23.49273	267.3052	243.546940083	241.72127
1411	2614681.9471	1266393.8058	265.234	23.49273	267.3052	243.546940083	241.74127
1412	2614681.8826	1266393.3068	265.255	23.49273	267.3052	243.546940083	241.76227
1413	2614681.818	1266392.8079	265.275	23.49273	267.3052	243.546940083	241.78227
1414	2614681.6881	1266391.8101	265.315	23.49273	267.3052	243.546940083	241.82227
1415	2614681.6229	1266391.3113	265.335	23.49273	267.3052	243.546940083	241.84227
1416	2614681.5575	1266390.8124	265.355	23.49273	267.3052	243.546940083	241.86227
1417	2614681.4918	1266390.3136	265.375	23.49273	267.3052	243.546940083	241.88227
1418	2614681.426	1266389.8149	265.395	23.49273	267.3554	243.546940083	241.90227
1419	2614681.36	1266389.3161	265.415	23.49273	267.3554	243.546940083	241.92227
1420	2614681.2937	1266388.8174	265.435	23.49273	267.3554	243.546940083	241.94227
1421	2614681.2272	1266388.3187	265.455	23.49273	267.3554	243.546940083	241.96227
1422	2614681.1606	1266387.82	265.475	23.49273	267.3554	243.546940083	241.98227
1423	2614681.0937	1266387.3214	265.494	24.9452	267.3554	243.674399784	240.5488
1424	2614681.0266	1266386.8228	265.514	24.9452	267.3554	243.674399784	240.5688
1425	2614647.3492	1266223.6078	269.285	22.17194	269.2166	247.0	247.11306
1426	2614647.2141	1266223.1258	269.288	22.17194	269.2166	247.0	247.11606
1427	2614647.0789	1266222.6438	269.291	22.17194	269.2166	247.0	247.11906
1428	2614646.9434	1266222.162	269.294	22.17194	269.2166	247.0	247.12206
1429	2614646.8077	1266221.6801	269.297	22.17194	269.2166	247.0	247.12506
1430	2614646.6718	1266221.1984	269.3	21.04166	269.2166	248.0	248.25834
1431	2614646.5358	1266220.7167	269.303	21.04166	269.2166	248.0	248.26134
1432	2614646.3995	1266220.235	269.305	21.04166	269.2166	248.0	248.26334
1433	2614646.1264	1266219.2719	269.311	21.04166	269.464	248.0	248.26934
1434	2614645.9895	1266218.7904	269.313	21.04166	269.464	248.0	248.27134
1435	2614645.8525	1266218.3089	269.316	21.04166	269.464	248.0	248.27434
1436	2614645.7152	1266217.8276	269.319	21.04166	269.464	248.0	248.27734
1437	2614645.5778	1266217.3462	269.321	21.04166	269.464	248.0	248.27934
1438	2614645.4402	1266216.865	269.323	21.04166	269.464	248.0	248.28134
1439	2614645.3023	1266216.3838	269.326	21.04166	269.464	248.0	248.28434
1440	2614645.1643	1266215.9026	269.328	21.04166	269.464	248.0	248.28634
1441	2614645.0261	1266215.4215	269.33	21.04166	269.464	248.0	248.28834
1442	2614644.8877	1266214.9405	269.333	21.04166	269.0785	248.0	248.29134
1443	2614644.7492	1266214.4595	269.335	21.04166	269.0785	248.0	248.29334
1444	2614644.6104	1266213.9785	269.337	21.04166	269.0785	248.0	248.29534
1445	2614644.4714	1266213.4976	269.339	21.04166	269.0785	248.0	248.29734
1446	2614644.3323	1266213.0168	269.341	21.04166	269.0785	248.0	248.29934
1447	2614644.0534	1266212.0553	269.345	21.04166	269.0785	248.0	248.30334
1448	2614643.9137	1266211.5746	269.347	21.04166	269.0785	248.0	248.30534
1449	2614643.7739	1266211.094	269.349	21.04166	269.0785	248.0	248.30734
1450	2614643.6338	1266210.6135	269.35	21.04166	269.0785	248.0	248.30834
1451	2614643.4935	1266210.133	269.352	21.04166	269.0785	248.0	248.31034
1452	2614643.3531	1266209.6525	269.354	21.04166	269.2322	248.0	248.31234
1453	2614643.2125	1266209.1721	269.355	21.04166	269.2322	248.0	248.31334
1454	2614643.0717	1266208.6918	269.357	21.04166	269.2322	248.0	248.31534
1455	2614642.9307	1266208.2115	269.359	21.04166	269.2322	248.0	248.31734
1456	2614642.7895	1266207.7312	269.36	21.04166	269.2322	248.0	248.31834
1457	2614642.6482	1266207.251	269.361	21.04166	269.2322	248.0	248.31934
1458	2614642.5067	1266206.7709	269.363	21.04166	269.2322	248.0	248.32134
1459	2614642.365	1266206.2908	269.364	21.04166	269.2322	248.0	248.32234
1460	2614641.9389	1266204.8509	269.368	21.04166	269.3416	248.0	248.32634
1461	2614641.7965	1266204.371	269.369	21.04166	269.3416	248.0	248.32734
1462	2614641.6539	1266203.8912	269.37	21.04166	269.3416	248.0	248.32834
1463	2614641.5111	1266203.4114	269.372	21.04166	269.3416	248.0	248.33034
1464	2614641.3682	1266202.9317	269.373	21.04166	269.3416	248.0	248.33134
1465	2614641.2251	1266202.452	269.374	21.04166	269.3416	248.0	248.33234
1466	2614641.0819	1266201.9724	269.375	21.04166	269.3416	248.0	248.33334
1467	2614640.9384	1266201.4928	269.376	21.04166	269.3416	248.0	248.33434
1468	2614640.7948	1266201.0133	269.377	21.04166	269.3416	248.0	248.33534
1469	2614640.2187	1266199.0957	269.382	20.28897	269.3086	249.0	249.09303
1470	2614640.0743	1266198.6165	269.383	20.28897	269.3086	249.0	249.09403
1471	2614639.9297	1266198.1372	269.384	20.28897	269.1767	249.0	249.09503
1472	2614639.7849	1266197.6581	269.385	20.28897	269.1767	249.0	249.09603
1473	2614639.64	1266197.179	269.386	20.28897	269.1767	249.0	249.09703
1474	2614639.4948	1266196.6999	269.387	20.28897	269.1767	249.0	249.09803
1475	2614639.3496	1266196.2209	269.388	20.28897	269.1767	249.0	249.09903
1476	2614639.2041	1266195.7419	269.389	20.28897	269.1767	249.0	249.10003
1477	2614639.0585	1266195.263	269.39	20.28897	269.1767	249.0	249.10103
1478	2614638.9128	1266194.7841	269.391	20.28897	269.3263	249.0	249.10203
1479	2614638.7669	1266194.3053	269.392	20.28897	269.3263	249.0	249.10303
1480	2614638.6208	1266193.8265	269.393	20.28897	269.3263	249.0	249.10403
1481	2614638.4745	1266193.3478	269.394	20.28897	269.3263	249.0	249.10503
1482	2614638.3281	1266192.8692	269.395	20.28897	269.3263	249.0	249.10603
1483	2614638.1816	1266192.3905	269.396	20.28897	269.3263	249.0	249.10703
1484	2614638.0349	1266191.912	269.397	20.28897	269.3263	249.0	249.10803
1485	2614637.741	1266190.9549	269.399	20.28897	269.3263	249.0	249.11003
1486	2614637.5938	1266190.4765	269.4	20.28897	269.3263	249.0	249.11103
1487	2614637.4464	1266189.9981	269.401	20.28897	269.4029	249.0	249.11203
1488	2614637.299	1266189.5198	269.402	20.28897	269.4029	249.0	249.11303
1489	2614637.1513	1266189.0415	269.403	20.28897	269.4029	249.0	249.11403
1490	2614637.0035	1266188.5633	269.403	20.28897	269.4029	249.0	249.11403
1491	2614636.8556	1266188.0851	269.404	20.28897	269.4029	249.0	249.11503
1492	2614636.7074	1266187.6069	269.405	20.28897	269.4029	249.0	249.11603
1493	2614636.5592	1266187.1288	269.406	20.28897	269.4029	249.0	249.11703
1494	2614636.4108	1266186.6508	269.407	20.28897	269.4029	249.0	249.11803
1495	2614636.2622	1266186.1728	269.408	20.28897	269.4029	249.0	249.11903
1496	2614636.1135	1266185.6948	269.408	20.28897	269.4029	249.0	249.11903
1497	2614635.9647	1266185.2169	269.409	20.28897	269.4029	249.0	249.12003
1498	2614635.8157	1266184.739	269.41	20.28897	269.4105	249.0	249.12103
1499	2614635.6665	1266184.2612	269.411	20.28897	269.4105	249.0	249.12203
1500	2614635.5172	1266183.7834	269.411	20.28897	269.4105	249.0	249.12203
1501	2614635.3678	1266183.3057	269.412	20.28897	269.4105	249.0	249.12303
1502	2614635.2182	1266182.828	269.413	20.28897	269.4105	249.0	249.12403
1503	2614635.0685	1266182.3504	269.414	20.28897	269.4105	249.0	249.12503
1504	2614634.9186	1266181.8728	269.414	20.28897	269.3022	249.0	249.12503
1505	2614634.7686	1266181.3952	269.415	20.28897	269.3022	249.0	249.12603
1506	2614634.6184	1266180.9177	269.416	20.28897	269.3022	249.0	249.12703
1507	2614634.4681	1266180.4403	269.416	20.28897	269.3022	249.0	249.12703
1508	2614634.3177	1266179.9628	269.417	20.28897	269.3582	249.0	249.12803
1509	2614634.1671	1266179.4855	269.418	18.5274	269.3582	251.0	250.8906
1510	2614634.0164	1266179.0081	269.418	18.5274	269.3582	251.0	250.8906
1511	2614633.8655	1266178.5309	269.419	18.5274	269.3582	251.0	250.8916
1512	2614633.7145	1266178.0536	269.42	18.5274	269.3582	251.0	250.8926
1513	2614633.5633	1266177.5764	269.42	18.5274	269.3582	251.0	250.8926
1514	2614633.4121	1266177.0993	269.421	18.5274	269.3582	251.0	250.8936
1515	2614633.2607	1266176.6222	269.421	18.5274	269.3582	251.0	250.8936
1516	2614633.1091	1266176.1451	269.422	18.5274	269.3582	251.0	250.8946
1517	2614632.9574	1266175.6681	269.422	18.5274	269.3582	251.0	250.8946
1518	2614632.8056	1266175.1911	269.423	18.5274	269.3582	251.0	250.8956
1519	2614632.6536	1266174.7142	269.424	18.5274	269.5274	251.0	250.8966
1520	2614632.5016	1266174.2373	269.424	18.5274	269.5274	251.0	250.8966
1521	2614632.3493	1266173.7604	269.425	18.5274	269.5274	251.0	250.8976
1522	2614632.0445	1266172.8068	269.426	18.5274	269.5274	251.0	250.8986
1523	2614631.8919	1266172.3301	269.426	18.5274	269.5274	251.0	250.8986
1524	2614631.7391	1266171.8534	269.427	18.5274	269.5274	251.0	250.8996
1525	2614631.5863	1266171.3768	269.427	18.5274	269.5274	251.0	250.8996
1526	2614631.4333	1266170.9002	269.427	18.5274	269.5274	251.0	250.8996
1527	2614631.2801	1266170.4236	269.428	18.5274	269.5274	251.0	250.9006
1528	2614631.1269	1266169.9471	269.428	18.5274	269.4974	251.0	250.9006
1529	2614630.9735	1266169.4706	269.429	18.5274	269.4974	251.0	250.9016
1530	2614630.82	1266168.9942	269.429	18.5274	269.4974	251.0	250.9016
1531	2614630.6663	1266168.5178	269.429	18.5274	269.4974	251.0	250.9016
1532	2614630.5126	1266168.0414	269.43	18.5274	269.4974	251.0	250.9026
1533	2614630.3587	1266167.5651	269.43	18.5274	269.4974	251.0	250.9026
1534	2614630.2047	1266167.0888	269.431	18.5274	269.4974	251.0	250.9036
1535	2614630.0506	1266166.6126	269.431	18.5274	269.4974	251.0	250.9036
1536	2614629.8963	1266166.1364	269.431	18.5274	269.4196	251.0	250.9036
1537	2614629.7419	1266165.6602	269.432	18.5274	269.4196	251.0	250.9046
1538	2614629.5874	1266165.1841	269.432	18.5274	269.4196	251.0	250.9046
1539	2614629.2781	1266164.232	269.433	18.5274	269.5389	251.0	250.9056
1540	2614629.1232	1266163.756	269.433	18.5274	269.5389	251.0	250.9056
1541	2614628.9682	1266163.28	269.433	18.5274	269.5389	251.0	250.9056
1542	2614628.8131	1266162.8041	269.433	18.5274	269.5389	251.0	250.9056
1543	2614628.6579	1266162.3282	269.434	18.5274	269.5389	251.0	250.9066
1544	2614628.5026	1266161.8524	269.434	18.5274	269.5389	251.0	250.9066
1545	2614628.3472	1266161.3765	269.434	18.5274	269.5389	251.0	250.9066
1546	2614628.1916	1266160.9008	269.434	18.5274	269.5389	251.0	250.9066
1547	2614628.0359	1266160.425	269.434	18.5274	269.5389	251.0	250.9066
1548	2614627.8802	1266159.9493	269.435	18.5274	269.6509	251.0	250.9076
1549	2614627.7243	1266159.4737	269.435	18.5274	269.6509	251.0	250.9076
1550	2614627.5683	1266158.998	269.435	20.04272	269.6509	251.0	249.39228
1551	2614627.4121	1266158.5225	269.435	16.91833	269.6509	253.0	252.51667
1552	2614627.2559	1266158.0469	269.435	16.91833	269.6509	253.0	252.51667
1553	2614627.0996	1266157.5714	269.435	16.91833	269.6509	253.0	252.51667
1554	2614626.9431	1266157.0959	269.436	16.91833	269.6509	253.0	252.51767
1555	2614626.7865	1266156.6205	269.436	16.91833	269.6509	253.0	252.51767
1556	2614626.6299	1266156.1451	269.436	16.91833	269.6509	253.0	252.51767
1557	2614626.4731	1266155.6697	269.436	16.91833	269.6509	253.0	252.51767
1558	2614626.3162	1266155.1943	269.436	16.91833	269.6509	253.0	252.51767
1559	2614626.1592	1266154.719	269.436	16.91833	269.7584	253.0	252.51767
1560	2614626.0021	1266154.2438	269.436	16.91833	269.7584	253.0	252.51767
1561	2614625.8449	1266153.7685	269.436	16.91833	269.7584	253.0	252.51767
1562	2614625.6876	1266153.2933	269.436	16.91833	269.7584	253.0	252.51767
1563	2614625.5302	1266152.8182	269.436	16.91833	269.7584	253.0	252.51767
1564	2614625.2151	1266151.868	269.436	16.91833	269.7584	253.0	252.51767
1565	2614625.0573	1266151.3929	269.436	16.91833	269.7584	253.0	252.51767
1566	2614624.8995	1266150.9179	269.436	16.91833	269.6737	253.0	252.51767
1567	2614624.7416	1266150.4429	269.436	16.91833	269.6737	253.0	252.51767
1568	2614624.5836	1266149.9679	269.436	16.91833	269.6412	253.0	252.51767
1569	2614624.4255	1266149.493	269.436	16.91833	269.6412	253.0	252.51767
1570	2614624.2672	1266149.0181	269.436	16.91833	269.6412	253.0	252.51767
1571	2614624.1089	1266148.5432	269.436	16.91833	269.6412	253.0	252.51767
1572	2614623.9505	1266148.0684	269.436	16.91833	269.6412	253.0	252.51767
1573	2614623.792	1266147.5936	269.436	16.91833	269.6412	253.0	252.51767
1574	2614623.6334	1266147.1188	269.436	16.91833	269.6412	253.0	252.51767
1575	2614623.4747	1266146.6441	269.435	16.91833	269.6412	253.0	252.51667
1576	2614623.3159	1266146.1694	269.435	16.91833	269.6412	253.0	252.51667
1577	2614622.998	1266145.2201	269.435	16.91833	269.6412	253.0	252.51667
1578	2614622.8389	1266144.7455	269.435	16.91833	269.7696	253.0	252.51667
1579	2614622.6797	1266144.2709	269.435	16.91833	269.7696	253.0	252.51667
1580	2614622.5205	1266143.7964	269.435	16.91833	269.7696	253.0	252.51667
1581	2614622.3611	1266143.3218	269.434	16.91833	269.7696	253.0	252.51567
1582	2614622.2017	1266142.8474	269.434	16.91833	269.7696	253.0	252.51567
1583	2614622.0421	1266142.3729	269.434	16.91833	269.7696	253.0	252.51567
1584	2614621.8825	1266141.8985	269.434	16.91833	269.7696	253.0	252.51567
1585	2614621.7228	1266141.4241	269.433	16.91833	269.7696	253.0	252.51467
1586	2614621.563	1266140.9497	269.433	16.91833	269.7696	253.0	252.51467
1587	2614621.4031	1266140.4754	269.433	16.91833	269.7696	253.0	252.51467
1588	2614621.2431	1266140.0011	269.433	16.91833	269.7696	253.0	252.51467
1589	2614621.0831	1266139.5268	269.432	16.91833	269.8082	253.0	252.51367
1590	2614620.9229	1266139.0525	269.432	16.91833	269.8082	253.0	252.51367
1591	2614620.7627	1266138.5783	269.432	16.91833	269.8082	253.0	252.51367
1592	2614620.6024	1266138.1041	269.431	15.85318	269.8082	254.0	253.57782
1593	2614620.442	1266137.63	269.431	15.85318	269.8082	254.0	253.57782
1594	2614620.2815	1266137.1558	269.431	15.85318	269.8082	254.0	253.57782
1595	2614620.1209	1266136.6817	269.43	15.85318	269.8082	254.0	253.57682
1596	2614619.9603	1266136.2076	269.43	15.85318	269.7659	254.0	253.57682
1597	2614619.7996	1266135.7336	269.43	15.85318	269.7659	254.0	253.57682
1598	2614619.6388	1266135.2596	269.429	15.85318	269.7659	254.0	253.57582
1599	2614619.4779	1266134.7856	269.429	15.85318	269.8412	254.0	253.57582
1600	2614619.3169	1266134.3116	269.428	15.85318	269.8412	254.0	253.57482
1601	2614619.1559	1266133.8376	269.428	15.85318	269.8412	254.0	253.57482
1602	2614618.9948	1266133.3637	269.428	15.85318	269.8412	254.0	253.57482
1603	2614618.8336	1266132.8898	269.427	15.85318	269.8412	254.0	253.57382
1604	2614618.6723	1266132.416	269.427	15.85318	269.8412	254.0	253.57382
1605	2614618.5109	1266131.9421	269.426	15.85318	269.8412	254.0	253.57282
1606	2614618.3495	1266131.4683	269.426	15.85318	269.8412	254.0	253.57282
1607	2614618.188	1266130.9945	269.425	15.85318	269.8412	254.0	253.57182
1608	2614618.0265	1266130.5207	269.425	15.85318	269.8412	254.0	253.57182
1609	2614617.8648	1266130.047	269.424	15.85318	269.8412	254.0	253.57082
1610	2614617.7031	1266129.5733	269.424	15.85318	269.9177	254.0	253.57082
1611	2614617.5413	1266129.0996	269.423	15.85318	269.9177	254.0	253.56982
1612	2614617.3794	1266128.6259	269.423	15.85318	269.9177	254.0	253.56982
1613	2614617.2175	1266128.1523	269.422	15.85318	269.9177	254.0	253.56882
1614	2614617.0555	1266127.6787	269.422	15.85318	269.9177	254.0	253.56882
1615	2614616.8935	1266127.2051	269.421	15.85318	269.9177	254.0	253.56782
1616	2614616.7313	1266126.7315	269.42	15.85318	269.9177	254.0	253.56682
1617	2614616.5691	1266126.2579	269.42	15.85318	269.9177	254.0	253.56682
1618	2614616.4068	1266125.7844	269.419	15.85318	269.9177	254.0	253.56582
1619	2614616.2445	1266125.3109	269.419	15.85318	269.9177	254.0	253.56582
1620	2614616.0821	1266124.8374	269.418	15.85318	269.9387	254.0	253.56482
1621	2614615.9196	1266124.364	269.417	15.85318	269.9387	254.0	253.56382
1622	2614615.7571	1266123.8905	269.417	15.85318	269.9387	254.0	253.56382
1623	2614615.5945	1266123.4171	269.416	15.85318	269.9387	254.0	253.56282
1624	2614615.4319	1266122.9437	269.415	15.85318	269.9387	254.0	253.56182
1625	2614615.2691	1266122.4704	269.415	15.85318	269.9387	254.0	253.56182
1626	2614615.1063	1266121.997	269.414	15.85318	269.9387	254.0	253.56082
1627	2614614.9435	1266121.5237	269.413	15.85318	269.8532	254.0	253.55982
1628	2614614.7806	1266121.0504	269.412	15.85318	269.8532	254.0	253.55882
1629	2614614.6176	1266120.5771	269.412	15.85318	269.8532	254.0	253.55882
1630	2614614.4546	1266120.1038	269.411	15.85318	269.8532	254.0	253.55782
1631	2614614.2915	1266119.6306	269.41	15.85318	269.8396	254.0	253.55682
1632	2614614.1284	1266119.1573	269.409	15.85318	269.8396	254.0	253.55582
1633	2614613.9652	1266118.6841	269.409	15.85318	269.8396	254.0	253.55582
1634	2614613.8019	1266118.2109	269.408	15.85318	269.8396	254.0	253.55482
1635	2614613.6386	1266117.7378	269.407	15.85318	269.8396	254.0	253.55382
1636	2614613.4752	1266117.2646	269.406	14.97266	269.8396	255.0	254.43334
1637	2614613.3118	1266116.7915	269.405	14.97266	269.8396	255.0	254.43234
1638	2614613.1483	1266116.3184	269.405	14.97266	269.8396	255.0	254.43234
1639	2614612.9848	1266115.8453	269.404	14.97266	269.8396	255.0	254.43134
1640	2614612.8212	1266115.3722	269.403	14.97266	269.8396	255.0	254.43034
1641	2614612.6576	1266114.8992	269.402	14.97266	269.9727	255.0	254.42934
1642	2614612.4939	1266114.4261	269.401	14.97266	269.9727	255.0	254.42834
1643	2614612.3301	1266113.9531	269.4	14.97266	269.9727	255.0	254.42734
1644	2614612.1664	1266113.4801	269.399	14.97266	269.9727	255.0	254.42634
1645	2614612.0025	1266113.0071	269.399	14.97266	269.9727	255.0	254.42634
1646	2614611.8386	1266112.5341	269.398	14.97266	269.9727	255.0	254.42534
1647	2614611.6747	1266112.0612	269.397	14.97266	269.9727	255.0	254.42434
1648	2614611.5107	1266111.5883	269.396	14.97266	269.9727	255.0	254.42334
1649	2614611.3467	1266111.1153	269.395	14.97266	269.9727	255.0	254.42234
1650	2614611.1826	1266110.6424	269.394	14.97266	269.9727	255.0	254.42134
1651	2614611.0185	1266110.1696	269.393	14.97266	269.9727	255.0	254.42034
1652	2614610.8543	1266109.6967	269.392	14.97266	269.9955	255.0	254.41934
1653	2614610.6901	1266109.2238	269.391	14.97266	269.9955	255.0	254.41834
1654	2614610.5258	1266108.751	269.39	14.97266	269.9955	255.0	254.41734
1655	2614610.3615	1266108.2782	269.389	14.97266	269.9955	255.0	254.41634
1656	2614610.1972	1266107.8053	269.388	14.97266	269.9955	255.0	254.41534
1657	2614610.0328	1266107.3326	269.387	14.97266	269.9955	255.0	254.41434
1658	2614609.8683	1266106.8598	269.386	14.97266	269.9194	255.0	254.41334
1659	2614609.7039	1266106.387	269.385	14.97266	269.9194	255.0	254.41234
1660	2614609.5394	1266105.9143	269.384	14.97266	269.9194	255.0	254.41134
1661	2614609.3748	1266105.4415	269.382	14.97266	269.9194	255.0	254.40934
1662	2614609.2102	1266104.9688	269.381	14.97266	269.9859	255.0	254.40834
1663	2614609.0456	1266104.4961	269.38	14.97266	269.9859	255.0	254.40734
1664	2614608.8809	1266104.0234	269.379	14.97266	269.9859	255.0	254.40634
1665	2614608.7162	1266103.5507	269.378	14.97266	269.9859	255.0	254.40534
1666	2614608.5515	1266103.078	269.377	14.97266	269.9859	255.0	254.40434
1667	2614608.3867	1266102.6054	269.376	14.97266	269.9859	255.0	254.40334
1668	2614608.2219	1266102.1327	269.374	14.97266	269.9859	255.0	254.40134
1669	2614608.057	1266101.6601	269.373	14.97266	269.9859	255.0	254.40034
1670	2614607.8922	1266101.1874	269.372	14.97266	269.9859	255.0	254.39934
1671	2614607.7272	1266100.7148	269.371	14.97266	269.9859	255.0	254.39834
1672	2614607.5623	1266100.2422	269.37	14.97266	269.9859	255.0	254.39734
1673	2614607.3973	1266099.7696	269.368	14.97266	270.0679	255.0	254.39534
1674	2614607.2323	1266099.2971	269.367	14.97266	270.0679	255.0	254.39434
1675	2614607.0673	1266098.8245	269.366	14.97266	270.0679	255.0	254.39334
1676	2614606.9022	1266098.3519	269.365	17.48557	270.0679	255.5	251.87943
1677	2614606.7371	1266097.8794	269.363	17.48557	270.0679	255.5	251.87743
1678	2614606.4068	1266096.9343	269.361	17.48557	270.0679	255.5	251.87543
1679	2614606.2417	1266096.4618	269.36	17.0885	270.0679	256.0	252.2715
1680	2614606.0764	1266095.9893	269.358	17.0885	270.0679	256.0	252.2695
1681	2614605.9112	1266095.5168	269.357	17.0885	270.0679	256.0	252.2685
1682	2614605.7459	1266095.0443	269.356	17.0885	270.0679	256.0	252.2675
1683	2614605.5807	1266094.5718	269.354	17.0885	270.0879	256.0	252.2655
1684	2614605.4154	1266094.0993	269.353	17.0885	270.0879	256.0	252.2645
1685	2614605.25	1266093.6269	269.352	17.0885	270.0879	256.0	252.2635
1686	2614605.0847	1266093.1544	269.35	17.0885	270.0879	256.0	252.2615
1687	2614604.9193	1266092.682	269.349	17.0885	269.9131	256.0	252.2605
1688	2614604.7539	1266092.2095	269.347	17.0885	269.9131	256.0	252.2585
1689	2614604.5885	1266091.7371	269.346	17.0885	269.9131	256.0	252.2575
1690	2614604.423	1266091.2647	269.345	17.0885	269.9131	256.0	252.2565
1691	2614604.2576	1266090.7922	269.343	17.0885	269.9131	256.0	252.2545
1692	2614604.0921	1266090.3198	269.342	17.0885	269.9131	256.0	252.2535
1693	2614603.9266	1266089.8474	269.34	17.0885	270.0223	256.0	252.2515
1694	2614603.7611	1266089.375	269.339	17.0885	270.0223	256.0	252.2505
1695	2614603.5955	1266088.9026	269.337	17.0885	270.0223	256.0	252.2485
1696	2614603.43	1266088.4302	269.336	17.0885	270.0223	256.0	252.2475
1697	2614603.2644	1266087.9578	269.334	17.0885	270.0223	256.0	252.2455
1698	2614603.0988	1266087.4855	269.333	17.0885	270.0223	256.0	252.2445
1699	2614602.9332	1266087.0131	269.331	17.0885	270.0223	256.0	252.2425
1700	2614602.7676	1266086.5407	269.33	17.0885	270.0223	256.0	252.2415
1701	2614602.602	1266086.0684	269.328	17.0885	270.0223	256.0	252.2395
1702	2614602.4364	1266085.596	269.327	17.0885	270.0223	256.0	252.2385
1703	2614602.2707	1266085.1236	269.325	17.0885	270.0223	256.0	252.2365
1704	2614602.105	1266084.6513	269.323	17.0885	270.0794	256.0	252.2345
1705	2614601.9394	1266084.1789	269.322	17.0885	270.0794	256.0	252.2335
1706	2614601.2766	1266082.2896	269.315	17.0885	270.0794	256.0	252.2265
1707	2614601.1109	1266081.8173	269.314	17.0885	270.0794	256.0	252.2255
1708	2614600.9451	1266081.3449	269.312	17.0885	270.0794	256.0	252.2235
1709	2614600.7794	1266080.8726	269.31	17.0885	270.0794	256.0	252.2215
1710	2614600.6137	1266080.4003	269.309	17.0885	270.0794	256.0	252.2205
1711	2614600.4479	1266079.928	269.307	17.0885	270.1093	256.0	252.2185
1712	2614600.2822	1266079.4556	269.305	17.0885	270.1093	256.0	252.2165
1713	2614600.1165	1266078.9833	269.304	17.0885	270.1093	256.0	252.2155
1714	2614599.4534	1266077.094	269.297	17.0885	269.9796	256.0	252.2085
1715	2614599.2877	1266076.6217	269.295	17.0885	269.9796	256.0	252.2065
1716	2614597.8848	1266072.6244	269.28	13.53579	270.1031	256.292911541	255.74421
1717	2612213.4522	1269316.5244	271.415	18.76743	254.3974	235.5	252.64757
1718	2612213.9126	1269316.3298	271.404	18.76743	254.3974	235.5	252.63657
1719	2612214.3724	1269316.1337	271.393	18.76743	254.3974	235.5	252.62557
1720	2612214.8316	1269315.9361	271.383	18.76743	254.3974	235.5	252.61557
1721	2612215.2901	1269315.7371	271.372	18.76743	254.1948	235.5	252.60457
1722	2614640.5071	1266200.0544	269.38	20.28897	269.3416	249.0	249.09103
1723	2614599.9507	1266078.511	269.302	17.0885	269.9796	256.0	252.2135
1724	2614599.7849	1266078.0387	269.3	17.0885	269.9796	256.0	252.2115
1725	2614599.6192	1266077.5664	269.298	17.0885	269.9796	256.0	252.2095
1726	2612117.7589	1269320.4587	271.738	12.7831	250.6956	236.0	258.9549
